Act_Name, Year, File_Name,
Anna University (Amendment) Act, 2013,	
Tamil Nadu Animal Preservation Act, 1958,	
Tamil Nadu Acquisition of Land for Industrial Purposes Act, 1997,	
Agriculturist's Loans (Tamil Nadu) Amendment Act, 1935,	
Tamil Nadu Agricultural Produce Marketing (Regulation) Act, 1987,	 2004_M_156.txt	
Tamil Nadu Acquisition of Hoardings Act, 1985,	
Tamil Nadu Acquisition of Land for Industrial Purposes (Amendment) Act, 1999,	
Tamil Nadu Agricultural Pests and Diseases Act, 1919,	
Tamil Nadu Advocates' Clerks Welfare Fund Act, 1999,	
Tamil Nadu Appropriation Act, 2016,	
Tamil Nadu Agriculturists Relief (Amendment) Act, 1948,	 2008_A_27.txt	
Tamil Nadu Appropriation (Vote on Account) Act, 2016,	
Tamil Nadu Appropriation (No. 3) Act, 2017,	
Tamil Nadu Admission in Professional Educational Institutions Act, 2006,	 2013_U_62.txt	
Tamil Nadu Animals and Birds in Urban Areas (Control and Regulation) Act, 1997,	
Tamil Nadu Agricultural Labourers - Farmers (Social Security and Welfare) Act, 2006,	
Tamil Nadu Animals and Birds Sacrifices Prohibition (Repeal) Act, 2004,	
Tamil Nadu Acquisition of Land for Industrial Purposes (Amendment) Act, 2005,	
East Punjab Essential Services (Maintenance) Act, 1947,	
East Punjab Displaced Persons Land Resettlement Act, 1949,	
Punjab Appropriation (No. 2) Act, 2016,	
Punjab Laws (Extension No. 4) Act, 1958,	
Land Acquisition (Punjab Amendment) Act, 1962,	
Punjab Prohibition of Cow Slaughter (Amendment) Act, 2013,	
Punjab Laws (Extension No. 11) Act, 1962,	
East Punjab Volunteers Corps Act, 1947,	
Punjab Municipal Corporation (Amendment) Act, 2016,	
Punjab Agricultural Produce Markets (Validation) Act, 1955,	
Punjab Legislative Assembly Speaker's and Deputy Speaker's Salaries Act, 1937,	
Punjab Technical University Act, 1996,	
Punjab Gifts Goods (Unlawful Possession) Act, 1963,	
Punjab Commercial Crops Cess Act, 1974,	
Punjab General Sales Tax (Second Amendment and Validation) Act, 2000,	
Punjab Livestock and Birds Diseases Act, 1948,	
East Punjab Ministers' Salaries (Amendment) Act, 2015,	
Punjab Industrial Housing Act, 1956,	 1977_U_5.txt	
Indian Forest (Punjab Amendment) Act, 1954,	
Amritsar Culture and Tourism Development Authority Act, 2016,	
Cattle Trespass (Punjab Amendment) Act, 1952,	
Punjab Anatomy Act, 1963,	
Punjab Contingency Fund Act, 1950,	
Punjab General Clauses Act, 1956,	
Registration (Punjab Amendment) Act, 2004,	
Punjab Privately Managed Recognised Schools Employees (Security of Service) Act, 1979,	 1997_S_601.txt	 2004_S_129.txt	 1996_S_888.txt	
Press and Registration of Books (Punjab Amendment) Act, 1942,	
G.N.A. University Act, 2014,	
Punjab Legislative Assembly (Salaries and Allowances of Members) Amendment Act, 2015,	
Indian Stamp (Punjab Amendment) Act, 2013,	
Punjab State Legislative Members (Pension and Medical Facilities Regulation) Act, 1977,	
Punjab New Mandi Townships (Development and Regulation) Act, 1960,	
Punjab Motor Spirit (Taxation of Sales) Amendment Act, 1986,	
Punjab Ice Price Control Act, 1968,	
Punjab Agricultural Produce Markets (Amendment) Act, 2015,	
Punjab Panchayati Raj (Amendment) Act, 2014,	
Punjab Co-operative Sugar Mills (Further Extension of Tenure of Boards) Act, 1959,	
Guru Nanak Dev University Amritsar Act, 1969,	 2000_S_97.txt	
Punjab Agricultural University Act, 1961,	 1971_D_2.txt	 2008_K_142.txt	 1996_T_244.txt	
Punjab Courts Laws (Extension) Act, 1957,	
Punjab Panchayati Raj Act, 1994,	 2005_H_45.txt	 2008_V_77.txt	 2010_B_50.txt	 2006_S_154.txt	 2008_S_1134.txt	 2015_G_44.txt	 2013_S_226.txt	 2000_A_218.txt	 2002_T_42.txt	
Punjab State Vigilance Commission Act, 2006,	
Punjab Disturbed Areas Act, 1983,	 2016_S_372.txt	
Punjab University Act, 1947,	 2014_U_97.txt	 1976_V_13.txt	 1971_D_2.txt	 2008_K_142.txt	 1993_D_17.txt	
Punjab Value Added Tax (Third Amendment) Ordinance, 2013,	
I.K. Gujral Punjab Technical University (Amendment) Act, 2015,	
Indian Lunacy (Punjab Amendment) Act, 1956,	
Sant Baba Bhag Singh University Act, 2014,	
Punjab Court of Wards (Repeal) Act, 1956,	
Punjab State Board of Technical Education and Industrial Training (Amendment) Act, 2015,	
Punjab Laws (Extension No. 7) Act, 1960,	
Punjab Privately Managed Recognised Schools Employees (Security of Service) Amendment Act, 2013,	
Punjab Motor Spirit (Taxation of Sales) Act, 1939,	
Punjab Appropriation Act, 2014,	
Punjab Land Revenue Special Assessment (Exemption) Act, 1962,	
Punjab State Commission for Women Act, 2001,	
Punjab Appropriation Act, 2016,	
Punjab Value Added Tax (Fourth Amendment) Act, 2011,	
Punjab Habitual Offenders (Control and Reform) Haryana Repeal Act, 2004,	
East Punjab Urban Rent Restriction (Amendment) Act, 1985,	 1988_K_38.txt	 1993_D_73.txt	 1995_Z_2.txt	 1989_B_31.txt	
Punjab State Legislature (Prevention of Disqualification) Act, 1952,	 2010_A_87.txt	
Code of Criminal Procedure (Punjab Amendment) Act, 2010,	
Desh Bhagat University Act, 2012,	
Punjab Shops and Commercial Establishments (Amendment) Act, 2015,	
Punjab Medical Registration Act, 1916,	 2008_P_175.txt	 2008_U_108.txt	 2006_A_119.txt	 1993_D_73.txt	
Punjab Development of Damaged Areas (Validation) Act, 1963,	
Punjab Value Added Tax (Amendment) Act, 2012,	
Punjab Learning of Punjabi and other Languages Act, 2008,	
Punjab Passengers and Goods Taxation (Repeal) Act, 1993,	
Punjab Textiles and Sugar (Existing Stocks) Purchase Tax and Miscellaneous Provisions Act, 1958,	
Punjab Water Supply and Sewerage Board (Amendment) Act, 2016,	
Punjab Ex-Servicemen Corporation Act, 1978,	
Punjab General Sales Tax (Amendment) Act, 1994,	
Punjab Municipal (Executive Officer) Act, 1931,	
Punjab General Sales Tax (Amendment and Validation) Act, 1976,	
Punjab Affiliated Colleges (Security of Service) Amendment Act, 2014,	
Punjab Registration (Validating) Act, 1973,	
Punjab Repealing Act, 1960,	
Punjab Municipal (Amendment) Act, 2014,	
Punjab Rent (Amendment) Act, 2013,	
Punjab Village Common Lands (Regulation) Act, 1961,	 2010_S_154.txt	 2008_D_203.txt	 2011_S_264.txt	 1993_K_46.txt	 2006_G_62.txt	 2012_G_27.txt	 1996_P_67.txt	 1995_D_45.txt	 2004_J_59.txt	 1988_G_29.txt	 2008_M_209.txt	 1996_G_96.txt	 2004_D_42.txt	 1993_S_484.txt	 2014_H_17.txt	 2001_U_64.txt	 1992_C_62.txt	 1974_D_11.txt	 2006_C_220.txt	 2001_T_59.txt	 1996_B_35.txt	 1977_S_199.txt	 2002_H_75.txt	 1986_R_46.txt	 1996_A_108.txt	
Punjab Technical University (Amendment) Act, 2014,	
Lepers (Punjab Repeal) Act, 1992,	
Punjab Advocates Welfare Fund Act, 2002,	
Punjab Recruitment of Multipurpose Health Workers (Female) Act, 2001,	
Punjab State Commission for Women (Second Amendment) Act, 2016,	
RIMT University Act, 2015,	
Punjab Ancient, Historical Monuments,	 Archaeological Sites and Cultural Heritage Maintenance Board (Amendment) Act	 2015	
Punjab Private Health Sciences Educational Institutions (Regulation of Admission, Fixation of Fee and Making of Reservation) Act,	 2006	
Himachal Pradesh Ancient and Historical Monuments and Archaeological Sites and Remains Act, 1976,	
Punjab Laws Act, 1872,	 1961_J_7.txt	 1959_U_1.txt	 1990_R_35.txt	 2007_K_49.txt	 1962_T_64.txt	
Punjab Departmental Enquires (Powers) Act, 1955,	
Punjab Value Added Tax (Second Amendment) Act, 2007,	
Punjab Municipal Corporation (Amendment) Act, 2014,	
Punjab Municipal Fund (Amendment) Act, 2013,	
Punjab Public Moneys (Recovery of Dues) Act, 1983,	
Punjab Local Authorities (Census Expenses Contribution) Act, 1950,	
Punjab Municipal Corporation (Second Amendment) Act, 2014,	
Punjab Roads and Bridges Development Board Act, 1998,	
Suits Valuation (Punjab Amendment) Act, 1938,	
Punjab Land Reforms Act, 1972,	 2000_T_29.txt	 1996_U_28.txt	 1977_D_4.txt	 2004_S_385.txt	 2007_M_108.txt	 1996_C_202.txt	 2000_F_21.txt	
Punjab Prevention of Human Smuggling (Amendment) Act, 2014,	
Punjab Municipal Corporation (Second Amendment) Ordinance, 2014,	
Punjab Pre-emption (Repeal) Act, 1973,	 1990_R_35.txt	 2015_P_36.txt	 1975_I_11.txt	 1993_K_64.txt	 1974_A_15.txt	 1975_J_9.txt	 1980_S_17.txt	
Punjab Official Language Act, 1967,	
Punjab General Sales Tax (Amendment) Act, 1986,	
Punjab Mechanical Vehicles (Bridges and Roads Tolls) (Amendment) Act, 2013,	
Punjab Money Lending and Debtors' Protection Laws (Extension and Amendment) Act, 1960,	
Punjab Urban Rent Restriction Act, 1947,	 1969_P_10.txt	 1979_R_15.txt	 1980_K_33.txt	 2016_K_82.txt	 1993_V_34.txt	 1960_M_53.txt	 2018_N_9.txt	 2015_B_66.txt	 1995_T_134.txt	 1982_D_26.txt	 1993_D_73.txt	 2009_S_1249.txt	
Punjab Special Recruitment of Teachers Act, 1997,	
Punjab Cattle Fairs (Regulation) Act, 1967,	 1969_S_199.txt	
Punjab Occupancy Tenants (Vesting of Proprietary Rights) Act, 1952,	 2012_G_27.txt	
Punjab State Commission for Women (Amendment) Ordinance, 2015,	
Punjab Registration Validating Act, 1955,	
Punjab District Boards (Tax Validating) Act, 1955,	
Punjab Thur and Sem Lands (Reclamation) Act, 1963,	
Punjab Tenancy Act, 1887,	 1972_H_8.txt	 1970_H_13.txt	 2012_G_27.txt	 2006_G_60.txt	 1983_S_34.txt	 1989_S_190.txt	 1987_R_88.txt	 1974_A_14.txt	 1968_F_1.txt	 1996_T_49.txt	 1978_M_62.txt	 1964_B_4.txt	 2004_S_385.txt	 1962_T_112.txt	 2010_S_594.txt	 1996_Z_1.txt	 2004_N_72.txt	 1996_T_158.txt	 2016_D_19.txt	 1968_O_5.txt	 2005_P_107.txt	 1997_S_137.txt	 1996_S_186.txt	 1976_T_2.txt	
Punjab Infrastructure (Development and Regulation) Amendment Act, 2015,	
Punjab Legislative Council (Abolition) Act, 1969,	
Punjab Homoeopathic Practitioners Act, 1965,	 2008_P_175.txt	 2006_A_119.txt	
Jaagat Jot Sri Guru Granth Sahib Satkar Act, 2008,	
East Punjab Urban Rent Restriction (Amendment) Act, 1956,	 2011_A_4.txt	 2002_N_68.txt	 1995_T_134.txt	 1993_D_73.txt	 2005_D_113.txt	
Punjab Habitual Offenders (Control and Reform) Act, 1952,	 2000_M_287.txt	
Punjab Social Security Act, 2000,	
Punjab Good Conduct Prisoners (Temporary Release) Act, 1962,	 2000_M_287.txt	
Punjab Land Revenue (Surcharge) Act, 1954,	
Provincial Small Cause Courts (Punjab Amendment) Act, 1966,	
Punjab Co-operative Societies (Amendment) Act, 2014,	
Punjab Electricity (Duty) Amendment Act, 2003,	
Punjab Municipal Corporation (Second Amendment) Act, 2016,	
Punjab State Tubewell Act, 1954,	 1980_S_27.txt	
Cattle Trespass (Punjab Amendment) Act, 1959,	
Land Acquisition (Punjab Second Amendment) Act, 1956,	
Punjab Requisitioning and Acquisition of Moveble Property Act, 1978,	
Punjab Laws (Extension No. 8) Act, 1960,	
Punjab Ministers and Deputy Ministers Salaries and Allowances (Validation) Act, 1965,	
Industrial Disputes (Amendment and Miscellaneous Provisions) (Punjab Amendment) Act, 1957,	
Punjab School Education Board (Amendment) Act, 2016,	
Press and Registration of Books (Punjab Amendment) Act, 1957,	
Punjab Panchayati Raj (Amendment) Act, 2008,	
Punjab Agricultural Credit Operations and Miscellaneous Provisions (Banks) Act, 1978,	
Punjab Legislative Assembly Speaker's and Deputy Speaker's Salaries (Amendment) Act, 2015,	
Punjab Motor Spirit (Taxation of Sales) Repeal Act, 1998,	
Punjab State Commission for Minorities (Second Amendment) Act, 2016,	
Pharmacy (Punjab Amendment and Validation) Act, 1981,	
PEPSU Court of Wards Act, 2008,	
Punjab Municipal Corporation Law (Extension to Chandigarh) Amendment Act, 2000,	
Punjab Municipal Corporation (Third Amendment) Act, 2016,	
Punjab Health Systems Corporation Act, 1996,	
Punjab Rural Development (Second Amendment) Act, 2016,	
Police (East Punjab Amendments) Act, 1948,	
Punjab Requisitioning and acquisition of immovable Property Act, 1953,	
Punjab Laws (Amendment) Act, 1878,	
East Punjab Ministers Salaries Act, 1947,	
Punjab Co-operative Societies (Amendment) Act, 2013,	
Punjab Value Added Tax Act, 2005,	 2009_B_127.txt	 2014_N_59.txt	
Salary and Allowances of Leader of Opposition in Legislative Assembly Act, 1978,	
East Punjab Urban Rent Restriction (Amendment) Act, 1953,	
Punjab State Legislature (Prevention of Disqualification) Amendment Ordinance, 2015,	
Payment of Wages (Punjab Amendment) Act, 1964,	
Punjab Settlement of Agricultural Indebtedness Act, 2016,	
Punjab Ex-Servicemen Corporation (Amendment) Act, 1983,	
Punjab Appropriation (Vote on Account) Act, 2017,	
Punjab Prevention of Beggary Act, 1971,	
Punjab Special Tribunal (Change of Composition) Act, 1950,	
Punjab Ancient and Historical Monuments and Archaeological Remains and Sites Act, 1964,	
Indian Stamp (Punjab Third Amendment) Act, 2016,	
Indian Stamp (Punjab Amendment) Act, 2005,	
Punjab Prevention of Human Smuggling Act, 2012,	
Prisons (Punjab Amendment) Act, 2011,	
Punjab Home Guards Act, 1947,	 2010_S_519.txt	 2015_G_40.txt	
East Punjab Cement Control (Repealing) Act, 1962,	
Punjab Prevention of Defacement of Property Act, 1997,	
Punjab Restitution of Mortgaged Lands Act, 1938,	 1969_K_38.txt	 1972_M_6.txt	
Punjab Military Transport Act, 1916,	
Punjab Agricultural Produce Markets (Validation) Act, 1953,	
Punjab Scheduled Castes and Backward Classes (Reservation in Services) Act, 2006.,	
Punjab Agricultural Indebtedness (Relief) Act, 1975,	
Punjab Agricultural Produce Markets (Second Amendment) Act, 2016,	
Registration (Punjab Amendment) Act, 2000,	
Punjab State Commission for Women (Amendment) Act, 2014,	
Punjab Scheduled Castes Land Development and Finance Corporation Act, 1970,	
Punjab General Sales Tax (Amendment) Act, 1982,	
Punjab Roads and Bridges Development Board (Amendment) Act, 2005,	
Punjab Abolition of Ala Malikiyat and Talukdari Rights Act, 1952,	
Capital of Punjab (Development and Regulation) Act, 1952,	 1999_D_74.txt	 1983_C_2.txt	 1996_U_184.txt	 1992_M_48.txt	 1972_S_265.txt	 2009_A_115.txt	 1982_C_7.txt	 2010_A_139.txt	 2006_M_262.txt	 2012_U_41.txt	 1987_U_58.txt	 1996_J_50.txt	 2004_U_62.txt	 2008_M_63.txt	 1993_U_52.txt	 2016_E_26.txt	
Punjab Relief of Indebtedness Act, 1934,	 1979_D_48.txt	 1969_P_10.txt	 2005_S_147.txt	 2009_K_119.txt	 1980_K_33.txt	 1969_K_38.txt	
Punjab General Sales Tax (Fourth Amendment) Act, 2000,	
Punjab Suppression of Indecent Advertisements Act, 1941,	
East Punjab Moveable Property (Requisitioning) Act, 1947,	
Punjab Entertainments Tax (Cinematograph Shows) Amendment Act, 1994,	
Punjab District Boards Act, 1883,	 1972_S_144.txt	 1969_M_82.txt	
Punjab Land Improvement Schemes Act, 1963,	
Punjab Municipal (Amendment) Act, 2013,	
Punjab General Sales Tax (Second Amendment) Act, 1993,	
Punjab Municipal Corporation (Second Amendment) Act, 2013,	
Punjab State Legislature Members (Pension and Medical Facilities Regulation) Amendment Act, 2015,	
Punjab State Commission for Non-Resident Indians (Amendment) Act, 2015,	
Punjab Agricultural Produce Markets (Amendment) Act, 2016,	
Punjab Pay Scales of Teacher Act, 2004,	
Punjab General Sales Tax (Amendment) Act, 1999,	
Punjab Land Revenue (Amendment) Act, 2014,	
Punjab Cycle-Rickshawas (Regulation of Licence) Act, 1976,	
Industrial Disputes (Punjab Amendment) Act, 1957,	
Opium Punjab Amendment Act, 1925,	
Electricity (Supply) (Punjab Amendment) Act, 1961,	
Punjab Legislative Assembly (Offices) Act, 1939,	
Punjab Tenancy (East Punjab Validation of Orders, Proceedings and Acts) Act,	 1948	
Punjab General Sales Tax (Haryana Amendment) Act, 1970,	
Punjab Appropriation (No.2) Act, 2015,	
Punjab Urban Rent Restriction (Amendment) Act, 1957,	
Punjab General Sales Tax (Second Amendment) Act, 1999,	
Punjab One-Time Voluntary Disclosure and Settlement of Violations of the Buildings constructed in violation of the Building Bye-laws in the Corporations and the Municipalities Act, 2004,	
Punjab New Townships (Street Lighting and Water Supply) Fees (Repealing) Act, 1982,	
Punjab Women and Children Development and Welfare Corporation (Repeal) Act, 2001,	
Indian Easements (Punjab Extension) Act, 1961,	
Punjabi University Act, 1961,	
Punjab School Education Board (Amendment) Act, 2013,	
Indian Stamp Act, 1899 (As Applicable in Punjab),	
Punjab Consolidation of Land Proceedings (Validation) Act, 1972,	
Punjab Shops and Commercial Establishments Act, 1958,	 1961_R_34.txt	
Punjab Labour Welfare Fund (Amendment) Act, 2014,	
Punjab Police Act, 2007,	
Court Fees (Punjab Second Amendment) Act, 2009,	
East Punjab Conservation of Manure Act, 1949,	
Punjab Regulation of Fee of Un-aided Educational Institutions Act, 2016,	
Punjab Jagirs act, 1941,	
Punjab Infrastructure (Development and Regulation) (Second Amendment) Ordinance, 2015,	
Punjab Appropriation Act, 2017,	
C.T. University Act, 2016,	
Punjab Municipal (Amendment) Act, 2016,	
Punjab Development of Trade, Commerce and Industries (Validation) Ordinance,	 2015	
East Punjab Holdings (Consolidation and Prevention of Fragmentation) Act, 1948,	 1977_C_14.txt	 2005_B_26.txt	 1988_A_29.txt	 2004_D_34.txt	 2016_G_46.txt	 2001_S_392.txt	 2017_E_16.txt	 1962_S_72.txt	 1998_C_140.txt	 1996_S_542.txt	 1967_D_36.txt	 1989_M_14.txt	 1965_K_18.txt	 1965_B_21.txt	 1967_D_23.txt	 1977_S_158.txt	 1997_S_340.txt	 2003_M_136.txt	 1966_S_122.txt	 1961_S_148.txt	 2014_H_17.txt	 1994_Y_4.txt	 2007_M_300.txt	 2010_S_255.txt	 1989_D_33.txt	 1957_A_7.txt	
Punjab Wheeled Vehicles (Lights) Act, 1976,	
Punjab Cooperative Agricultural Development Banks Act, 1957,	 2008_K_126.txt	
Punjab Value Added Tax (Second Amendment) Act, 2013,	
Punjab Laws (Extension No. 1) Act, 1957,	
Punjab Town Improvement Act, 1922,	 1962_T_117.txt	 2016_J_20.txt	 1971_A_29.txt	 1996_B_180.txt	 2012_S_6.txt	 2008_L_73.txt	 1991_B_43.txt	 1992_A_35.txt	 2012_P_34.txt	 1990_P_50.txt	 1995_L_17.txt	 1990_S_298.txt	 2009_S_205.txt	 1995_S_573.txt	 2004_K_47.txt	 1987_S_334.txt	 2002_V_20.txt	 1983_J_26.txt	 2009_R_118.txt	 1995_T_133.txt	 1995_L_19.txt	 1972_I_4.txt	 1983_S_193.txt	 1993_S_266.txt	 2013_L_32.txt	 2003_U_126.txt	 1980_S_232.txt	 1999_S_66.txt	 1988_H_20.txt	 2013_S_431.txt	 1994_Y_4.txt	 1995_T_68.txt	 2011_V_24.txt	 2014_S_125.txt	 1996_M_189.txt	 1997_W_8.txt	 1995_R_77.txt	 1990_C_53.txt	 1996_A_121.txt	
Punjab Bhagwan Valmik Ji Tirath Sthal (Ram Tirath) Shrine Board Act, 2016,	
Punjab Juvenile Smoking Act, 1918,	
Punjab State Commission for Minorities (Amendment) Act, 2016,	
Pepsu Tenancy and Agricultural Lands (Amendment) Act, 2013,	
Punjab General Sales Tax (Third Amendment) Act, 2000,	
Indian Registration (Punjab Amendment) Act, 1961,	
Punjab Land Preservation Act, 1900,	 2016_S_359.txt	 2009_U_108.txt	 1991_U_44.txt	 2002_T_8.txt	 2014_B_9.txt	 2008_U_153.txt	
East Punjab Urban Rent Restriction (Amendment) Act, 2001,	
Punjab Requisitioning and Acquisition of Immovable Property Act, 1952,	
Punjab Electricity (Duty) Act, 2005,	
Punjab Electricity (Emergency Powers) Act, 1941,	
Land Acquisition Punjab Second Amendment Act, 1956,	
Punjab Security of Land Tenures Act, 1953,	 1999_G_93.txt	 1970_T_26.txt	 1975_J_25.txt	 2006_J_50.txt	 2000_T_29.txt	 1989_M_35.txt	 1981_L_2.txt	 2003_S_780.txt	 2001_D_142.txt	 1970_B_36.txt	 1994_S_386.txt	 1994_S_251.txt	 1989_D_22.txt	 1993_F_9.txt	 1987_F_5.txt	 1996_U_28.txt	 1989_S_190.txt	 1981_S_16.txt	 1987_S_77.txt	 2008_J_58.txt	 1974_A_14.txt	 2009_M_165.txt	 1965_B_21.txt	 1994_B_95.txt	 2004_S_382.txt	 2011_S_381.txt	 1978_M_62.txt	 1984_K_7.txt	 1975_S_27.txt	 1973_P_27.txt	 1998_B_26.txt	 1994_S_397.txt	 1964_B_4.txt	 1994_B_96.txt	 2004_D_84.txt	 1973_S_119.txt	 1968_S_154.txt	 1980_R_1.txt	 2001_S_715.txt	 2010_S_594.txt	 1998_K_95.txt	 1988_F_7.txt	 1996_Z_1.txt	 2017_J_59.txt	 1975_R_43.txt	 1975_R_31.txt	 1975_S_21.txt	 1993_F_8.txt	 1970_R_52.txt	 1971_A_55.txt	 1975_G_40.txt	 1998_S_310.txt	 1998_S_33.txt	 2016_D_19.txt	 1996_F_15.txt	 2007_S_492.txt	 1979_F_2.txt	 1996_S_186.txt	 1967_S_119.txt	 1996_C_202.txt	 1976_T_2.txt	 2000_F_21.txt	
East Punjab Children Act, 1949,	 1996_A_114.txt	
East Punjab Refugees Rehabilitation (Buildings and Building Sites) Act, 1948,	
Punjab Value Added Tax (Third Amendment) Act, 2007,	
Punjab Gram Panchayat, Samities and Zilla Parishad (Chandigarh Repeal) Act,	 1994	
Punjab Value Added Tax (Second Amendment) Act, 2008,	
Punjab Land Revenue (Special Assessments) Act, 1955,	
Punjab General Sales Tax (Amendment) Act, 1995,	
Northern India Canal and Drainage (Punjab Amendment) Act, 2014,	
Punjab State Legislature (Delegation of Powers) Act, 1984,	
Punjab Gau-Sewa Commission (Amendment) Act, 2016,	
Punjab Excise (Amendment) Act, 2014,	
Punjab Municipal Fund (Amendment) Act, 2012,	
East Punjab Urban Rent Restriction (Amendment) Act, 1950,	
Electricity (Supply) (Punjab Amendment) Act, 1959,	
Indian Forest (Punjab Amendment) Act, 2004,	
Punjab General Sales Tax (Second Amendment) Act, 1976,	
Punjab Termination of Agreement Act, 2004,	 2016_S_1.txt	 2016_P_1.txt	
Punjab Municipal (Second Amendment) Act, 2016,	
Punjab Vaccination Act, 1953,	
Punjab Affiliated Colleges (Security of Service) Amendment Ordinance, 2014,	
Punjab Corneal Grafting Act, 1963,	
Haryana and Punjab Agricultural Universities (Haryana Amendment) Act, 1991,	
Punjab State Cancer and Drug Addiction Treatment Infrastructure Fund Act, 2013,	
Punjab State Legislature (Protection of Publication) Act, 1978,	
Punjab Fiscal Responsibility and Budget Management Act, 2003,	
Punjab Ancient, Historical Monuments,	 Archaeological Sites and Cultural Heritage Maintenance Board (Second Amendment) Act	 2015	
Punjab Registration Validating Act, 1956,	
Punjab Official Language (Amendment) Act, 2008,	
Salaries and Allowances of Deputy Ministers Punjab Act, 1956,	
Punjab Bhudan Yagna Act, 1955,	
Punjab General Sales Tax (Amendment) Act, 1997,	
Punjab Municipal (Tax-Validating) Act, 1934,	
Punjab Departmental Enquiries (Powers) Act, 1955,	
Punjab Prevention of Anti-Social and Hazardous Activities Act, 1976,	
Punjab Co-operative Societies Act, 1961,	 2008_V_77.txt	 1984_S_146.txt	 2000_G_112.txt	 2015_G_44.txt	 1985_D_4.txt	 2006_M_250.txt	 1971_P_9.txt	 1995_H_23.txt	 1995_I_1.txt	 1980_Z_1.txt	 2003_A_94.txt	 2006_S_198.txt	
East Punjab Urban Rent Restriction Act (Extension to Chandigarh) Act, 1974,	 1983_C_2.txt	 2006_U_47.txt	 2005_D_113.txt	
East Punjab Refugees Rehabilitation (Loans and Grants) Act, 1948,	
Punjab Rent Act, 1995,	 2006_U_47.txt	
Punjab Dairy Development Board Act, 2000,	 2004_C_33.txt	
Punjab Urban Rent Restriction Act, 1941,	 1961_I_11.txt	 2008_U_108.txt	 1993_D_73.txt	
Punjab Bovine Breeding Act, 2016,	
Punjab Tax on Lotteries Act, 2005,	
Punjab Tax on Entry of Goods Into Local Areas Act, 2000,	
Colonization of Government Lands (Punjab) Act, 1912,	
Punjab Land Revenue (Additional Surcharge) Act, 1960,	
Punjab General Sales Tax (As in force in the Union territory of Chandigarh) Repeal Act, 2005,	
Repealing and Amending Act, 1939,	
Punjab Gram Panchayat (Common Purposes Land) Eviction and Rent Recovery Act, 1976,	
Punjab Laws (Application) Act, 1966,	
Punjab General Sales Tax (Second Amendment) Act, 1995,	
Sikh Gurdwaras Committee Election (Validation) Act, 1954,	
Criminal Law Amendment (Extension) Act, 1957,	
Punjab Security of Land Tenures (Amendment) Act, 1997,	
PEPSU Abolition of Ala Malikiyat Rights Act, 1954,	
East Punjab War Awards (Amendment) Act, 2013,	
Punjab Motor Vehicles Taxation Act, 1924,	 1983_S_106.txt	 1991_S_130.txt	
Punjab State Commission for Minorities (Third Amendment) Act, 2016,	
Punjab Appropriation (Vote-on-Account) Act, 2014,	
Punjab Agricultural Produce Markets Act, 1961,	 2003_R_49.txt	 1996_S_715.txt	 1985_S_91.txt	 2005_S_39.txt	 1983_S_132.txt	 2008_S_1.txt	 1979_S_258.txt	 1986_O_3.txt	 1994_O_19.txt	 2000_S_447.txt	 2005_M_74.txt	 1975_T_48.txt	 1991_S_211.txt	 1993_M_77.txt	 1982_M_16.txt	 2011_U_36.txt	 1993_S_24.txt	 2014_B_73.txt	 1974_B_21.txt	 1999_S_276.txt	 1980_S_127.txt	 1989_S_114.txt	
Punjab Registration (Punjab Amendment) Act, 1994,	
Punjab Allotment of State Government Land Act, 2016,	
Punjab Gau-Sewa Commission (Amendment) Ordinance, 2015,	
Punjab Nurses Registration Act, 1932,	 2003_R_2.txt	 2005_M_185.txt	 1996_R_2.txt	 2003_V_28.txt	
Punjab Laws (Special Provisions) Act, 2014,	
Lovely Professional University Act, 2005,	
Punjab Infrastructure (Development and Regulation) Amendment Act, 2013,	
Punjab Community Participation in Municipalities Act, 2013,	
