ActName, ActPassingYear, File Names
Andhra Pradesh (Issuance of Integrated Registration and Furnishing of Combined Returns under Various Labour Laws by Certain Establishments) (Amendment) Act, 2015
Andhra Pradesh Cooperative Societies (Amendment) Act, 2003
Andhra Pradesh Records of Rights in Land and Pattadar Pass Books (Amendment) Act, 1989
Andhra Pradesh Payment of Salaries and Pension and Removal of Disqualifications (Amendment) Act, 2000
Andhra Pradesh Payment of Salaries and Pension and Removal of Disqualifications (Amendment) Act, 1999
Andhra Pradesh Entry of Goods into Local Area Tax Act, 1987
Indian Stamp (Andhra Pradesh Amendment) Act, 1992
Andhra Pradesh Urban Areas (Development)(Amendment) Act, 2003
Andhra Pradesh Oil Palm (Regulation of Production and Processing) Act, 1993
Andhra Pradesh Tax on Luxuries in Hotels and Lodging Houses Act, 1987
Hyderabad City Police Act, 1938
Andhra Pradesh Land Grabbing (Prohibition) (Amendment) Act, 1994
National Waterway (Kakinada-Puducherry stretch of Canals and Kaluvelly Tank, Bhadrachalam-Rajahmundry stretch of River Godavari and Wazirabad-Vijayawada stretch of River Krishna) Act, 2008
Andhra Pradesh Entertainments Tax (Amendment) Act, 1995
Andhra Pradesh Civil Courts (Amendment) Act, 1989
Andhra Pradesh Town Planning Act, 1920
Andhra Pradesh Protection of Depositors of Financial Establishments Act, 1999, 2013_G_46.txt
Andhra Pradesh Payment of Salaries and Pension and Removal of Disqualifications (Amendment) Act, 1991
Acharya N. G. Ranga Agricultural University (Amendment) Act, 2017
Andhra Pradesh (Andhra Area) Irrigation Works (Levy of Compulsory Water Cess) Act, 1955
Andhra Pradesh Rural Electric Co-operative Societies (Temporary Provisions) (Amendment) Act, 2007
Andhra Pradesh (Issuance of Integrated Registration and Furnishing of Combined Returns under various Labour Laws by certain Establishments) (Amendment) Act, 2017
Andhra Pradesh Revenue Recovery (Amendment) Act, 1997
Andhra Pradesh Tax on Luxuries in Hotels and Lodging Houses (Amendment) Act, 1996
Industrial Disputes (Andhra Pradesh Amendment) Act, 1987
Andhra Pradesh Irrigation Utilisation and Command Area Development Act, 1984
Registration (Andhra Pradesh Amendment) Act, 2006
Andhra Pradesh Entertainments Tax (Amendment) Act, 1988
Azamabad Industrial area (Termination and Regulation of Leases) Act, 1992
Andhra Pradesh Tax on Entry of Goods into Local Areas (Amendment) Act, 2007
Andhra Pradesh Municipal Laws (Amendment) Act, 1989
Andhra Pradesh (Regulation of Wholesale Trade and Distribution and Retail Trade in Indian Liquor, Foreign Liquor, Wine and Beer) Act, 1993
Code of Criminal Procedure (Andhra Pradesh Amendment) Act, 2001
Andhra Pradesh Public Societies (Reconstitution of Management) Act, 1996
Andhra Pradesh Land Reforms (Ceiling on Agricultural Holdings) (Amendment) Act, 2012
Andhra Pradesh Irrigation Projects (Special Land Tax) (Repeal) Act, 1989
Hyderabad Municipal Corporations (Amendment) Act, 2007
Andhra Pradesh Charitable and Hindu Religious Institutions and Endowments (Amendment) Act, 1995
Andhra Pradesh Payment of Salaries and Pension and Removal of Disqualifications (Amendment) Act, 2012
Andhra Pradesh Control of Organised Crime Act, 2001
Andhra Pradesh Municipal Laws (Amendment) Act, 1991
Andhra Pradesh (Non-Delta Area) Drainage Cess Act, 1986
N.T.R. University of Health Sciences (Amendment) Act, 2001
Andhra Pradesh (Telangana Area) Horse Racing and Betting Tax Regulation, 1358 Fasli (Adaptation and Amendment) Act, 2015
Andhra Pradesh (Andhra Area) Irrigation Tanks (Improvement) Act, 1949
Uttar Pardesh Krishi Utpadan Mandi Samiti (Alpkalik Vyavastha) (Uttaranchal Amendment) Act, 2002
Uttaranchal (The Uttar Pradesh Zamindari Abolition and Land Reforms Act, 1950) (Adaptation and Modification Order, 2001) (Amendment) Act, 2005
Uttaranchal State Commission for Women Act, 2005
Uttaranchal Tristariya Panchayati Raj Amendment Act, 2002
Uttarakhand Graphic Era Parvatiya University Act, 2011
Indian Forest (Uttaranchal Amendment) Act, 2001
Uttaranchal Commission for Minorities Act, 2002
Uttarakhand Value Added Tax (Amendment) Act, 2010
IMS Unison University Act, 2012
Uttarakhand Tax on Entry of Goods into Local Areas (Amendment) Act, 2011
Uttaranchal Ministers [The Uttar Pradesh (Salary, Allowances and Miscellaneous Provisions) Act, 1981] (Amendment) Act, 2005
Uttarakhand Forest Development Corporation (First Amendment) Act, 2012
Uttaranchal Appropriation (Supplementary 2005-2006) Act, 2005
Himalayan University Act, 2012
DIT University Act, 2012
Uttaranchal (The U.P. Consolidation of Holdings Act, 1953) Adaptation and Modification Order, 2002 (Amendment) Act, 2005
Uttarakhand Zamindari Abolition and Land Reforms (Amendment) Act, 2012
Uttaranchal Disaster Mitigation, Management and Prevention Act, 2005
University of Petroleum and Energy Studies (Amendment) Act, 2009
Uttarakhand State Legislature (Emoluments and Pension of Members) (Amendment) Act, 2011
Uttarakhand Special Area Development Authorities (Amendment) Act, 2012
Dev Sanskriti Vishwavidyalaya (First Amendment) Act, 2002
Uttarakhand Protection of Cow Progeny Act, 2007
Uttarakhand Cooperative Societies (Amendment) Act, 2012
Uttaranchal Contingency Fund Act, 2001
Uttar Pradesh Panchayatraj (Uttaranchal Amendment) Act, 2002
Uttaranchal (The United Provinces Shri Badrinath Temple) (Amendment) Act, 2002
Uttaranchal (Emoluments and Pension of the State Assembly Members, Ministers and Officers) (Amendment) Act, 2005
Hemwati Nandan Bahuguna Medical Education University Act, 2014
Uttarakhand Appropriation (Vote on Account) Act, 2016
Uttaranchal (The Uttar Pradesh State University Act, 1973) (Adaptation and Modification Order, 2001) (Third Amendment) Act, 2005
Uttaranchal [The Uttar Pradesh Krishi Utpadan Mandi Samiti (Alpkalik Vyavastha) Adhiniyam, 1972] Adaptation and application Modification Order, 2002 (Fourth Amendment) Act, 2005
Himgiri Nabh Vishwavidyalaya (University in the Sky) Amendment Act, 2009
Uttarakhand (The Uttaranchal Value Added Tax) (Third Amendment) Act, 2009
Uttaranchal Public Library Act, 2005
Uttaranchal Appropriation (Vote on Account) Act, 2001
Uttaranchal Open University Act, 2005
Uttaranchal Appropriation (Supplementary 2001-2002) Act, 2002
Uttaranchal Appropriation (Supplemental 2004-2005) Act, 2005
Uttarakhand [The Uttar Pradesh State Legislature (Prevention of Disqualification)] (Amendment) Act, 2009
Uttarakhand Annual Transfer for Public Servants (Repeal) Act, 2012
Uttarakhand Contingency Fund (Amendment) Act, 2011
Uttaranchal Appropriation (Votes on Account) Act, 2005
Uttarakhand Krishi Evam Prodyogik Vishwavidyalya (Amendment) Adhiniyam, 2011
Uttarakhand Value Added Tax (Amendment) Act, 2012
Uttarakhand Public Service (Reservation for Physically Handicapped, Dependents of Freedom Fighters and Purva Sainik) (Amendment) Act, 2012
Uttaranchal Value Added Tax Act, 2005
Indian Stamp (Uttaranchal Amendment) Act, 2002
Uttaranchal (The Uttar Pradesh Nagar Nigam Act, 1959) Adaptation and Modification Order, 2002 (Third Amendment) Act, 2005
Uttaranchal (The Uttar Pradesh State Universities Act, 1973) (Adaptation and Modification Order, 2001) (Second Amendment) Act, 2005
Motherhood University Act, 2014
Uttarakhand Krishi Utpadan Mandi (Amendment) Act, 2011
Uttarakhand Compulsory Registration of Marriage Act, 2010
Uttaranchal (The Uttar Pradesh Electricity Reforms Act, 1999) Adaptation and Modification Order, 2001 (Repeal) Act, 2005
Uttar Pradesh Krishi Utpadan Mandi Samitis (Alpkalik Vyavastha) (Uttaranchal Amendment) Act, 2001
Uttaranchal Appropriation Act, 2005
Uttaranchal River Valley (Development and Management) Act, 2005
Uttaranchal Panchayat (Amendment) Act, 2002
Uttaranchal (Emoluments and Pension of the State Assembly Members, Ministers and Officers) (First Amendment) Act, 2005
Uttarakhand Water Supply and Sewerage (Amendment) Act, 2011
Himgiri Nabh Vishwavidyalaya (University in the Sky) (Amendment) Act, 2011
Uttarakhand Forest Development Corporation (Amendment) Act, 2011
Uttarakhand Power Development Fund (Amendment) Act, 2009
Uttarakhand (The Uttar Pradesh Urban Planning and Development) (Amendment) Act, 2009
Uttaranchal Fiscal Responsibility and Budget Management Act, 2005
Dev Sanskriti Vishwavidyalaya Act, 2002
Dev Sanskriti Vishwavidyalaya (Amendment) Act, 2009
University of Patanjali (Amendment) Act, 2009
United Provinces Excise (Uttaranchal Amendment) Act, 2001
Uttaranchal University Act, 2012
Uttarakhand Right to Service Act, 2011
Uttar Pradesh Municipalities (Uttaranchal Amendment) Act, 2001
Uttaranchal Prevention of Defacement of Public Property Act, 2003
ICFAI University (Amendment) Act, 2009
Uttar Pradesh Legislature (Emoluments and Pension) (Uttaranchal Amendment) Act, 2001
Himgiri Nabh Vishwavidyalaya (University In The Sky) Act, 2003
Uttarakhand Fiscal Responsibility and Budget Management (Amendment) Act, 2011
National Law University of Uttarakhand Act, 2011
Uttarakhand State University (Amendment) Act, 2011
Uttaranchal Commission for the Scheduled Castes, Scheduled Tribes and Other Backward Classes Act, 2001
Uttaranchal Appropriation (Supplementary 2001-2002) Act, 2001
Bengal, Agra and Assam Civil Courts (Uttaranchal Amendment) Act, 2005
Uttaranchal Appropriation (Supplementary 2002-2003) Act, 2002
Uttaranchal State Commission for offer Backward Classes (Second Amendment) Act, 2005
Uttar Pradesh Municipalities (Uttaranchal Second Amendment) Act, 2001
Uttaranchal (The Uttar Pradesh Municipalities Act, 1916) (Third Amendment) Act, 2005
Uttar Pradesh Legislature (Emoluments and Pension of Members) (Second Uttaranchal Amendment) Act, 2002
Uttarakhand Official Language Act, 2009
Uttarakhand (The Uttar Pradesh Special Area Development Act, 1986) Adaptation and Modification Order, 2006 Act, 2009
Uttarakhand Audit Act, 2012
Uttaranchal (The Uttar Pradesh Advocate Welfare Fund Act, 1974) (Amendment) Act, 2005
Uttaranchal Tourism Development Board Act, 2001
Uttarakhand (Uttar Pradesh Awas Evam Vikas Parishad) (Amendment) Act, 2009
Uttarakhand Excise (Amendment) Act, 2012
Uttarakhand Annual Transfer for Public Servants Act, 2011
Uttarakhand Ministers (Salaries, Allowances and Miscellaneous Provisions) Act, 2009
Uttaranchal (The Uttar Pradesh Excise) (Amendment) Act, 2002
Uttarakhand Krishi Evam Prodyogik Vishwavidyalaya (Second Amendment) Act, 2014
Uttaranchal Protection of Interests of Depositors (in Financial Establishments) Act, 2005
Doon University Act, 2005
Uttar Pradesh Tax on entry of Goods (Uttaranchal Amendment) Act, 2001
Uttarakhand Special Courts Act, 2011
Uttaranchal Medical Council Act, 2002
Uttaranchal Contingency Fund (Amendment) Act, 2001
Uttaranchal Technical University Act, 2005
Uttarakhand Technical University (Amendment) Act, 2009
Uttaranchal (Uttar Pradesh Municipalities) Amendment Act, 2002
Uttarakhand Motor Vehicles Taxation Reforms (Amendment) Act, 2011
Invertis University Uttar Pradesh Act, 2009
Uttaranchal Non-Government Education (Amendment and Repeal) Act, 2005
Uttar Pradesh Forest Corporation (Uttaranchal Amendment) Act, 2001
Uttaranchal (Uttar Pradesh Nagar Nigam) (Amendment) Act, 2002
Uttaranchal Appropriation Act, 2002
Madhya Pradesh Evacuee Interest (Separation) Supplementary Act, 1960
Madhya Pradesh Entry Tax (Sthaniya Kshetra Me Mal Ke Pravesh Par Kar Adhiniyam) Act, 1976
Madhya Pradesh Local Authorities (Electoral Offences) Act, 1964
Madhya Pradesh Municipalities Act, 1961, 1972_S_61.txt, 1986_M_75.txt, 1991_A_26.txt, 2008_S_939.txt, 1998_K_92.txt, 1964_S_1.txt, 1995_A_22.txt, 2016_R_105.txt, 1998_B_39.txt, 2005_S_524.txt, 1982_V_13.txt, 1991_S_2.txt, 1980_S_35.txt, 2010_S_284.txt, 1981_S_79.txt, 2015_G_44.txt, 1995_I_46.txt, 2013_M_50.txt, 1999_S_464.txt, 1988_C_14.txt, 1973_S_47.txt, 1987_H_16.txt
Madhya Pradesh Jaiv Anaashya Apashishta (Niyantran) Sanshodhan Adhiniyam, 2017
Madhya Pradesh Mantri (Vetan Tatha Bhatta) Act, 1972
Madhya Pradesh Anatomy Act, 1954
Madhya Pradesh Tractor Dwara Kheti (Prabharo Ki Vasuli) Adhiniyam, 1972
Gwalior Vyapar Mela Pradhikaran Adhiniyam, 1996
Code of Criminal Procedure (Madhya Pradesh Amendment) Act, 1995
Madhya Pradesh Gram Tatha Nagar Raksha Samiti Adhiniyam, 1999
Madhya Pradesh Vat (Amendment) Act, 2017
Indore Textiles Limited (Upkram Ka Arjan Aur Antaran) Adhiniyam, 1986
Madhya Pradesh Appropriation (Vote on Account) Act, 1980
Central Provinces Court of Wards Act, 1899
Madhya Pradesh Ashaskiya School Viniyaman Act, 1975
Madhya Pradesh Commercial Tax (Vanijyik Kar Adhiniyam) Act, 1994
Bhopal Gas Trasadi (Jangam Sampatti Ke Vikrayon Ka Shoonya Ghoshit Kiya Jana) Act, 1985
Madhya Pradesh General Sales Tax (Amendment) Act, 1982
Madhya Pradesh Rajya Matsya Vikas Nigam Act, 1979
Madhya Pradesh Game Act, 1935
Madhya Pradesh Bhumi Sudhar Yojana Act, 1967
Madhya Pradesh Vritti Kar (Sanshodhan) Adhiniyam, 2012
Madhya Pradesh Nagariya Kshetron Ke Bhoomihin Vyakti (Pattadhriti Adhikaron Ka Pradan Kiya Jana) Act, 1984
Madhya Pradesh Nikshepakon Ke lliton Ka Sanrakshan Adhiniyam, 2000
Madhya Pradesh Appropriation (No. 2) Act, 2016
Madhya Pradesh Vrikshon Ka Parirakshan (Nagariya Kshetra) Adhiniyam, 2001
Indian Stamp (Madhya Pradesh Amendment) Act, 2017
Madhya Pradesh Agricultural Cattle Preservation Act, 1959, 1960_A_3.txt, 1996_S_520.txt
Madhya Pradesh Pashu (Niyantran) Adhiniyam, 1976
Madhya Pradesh Civil Courts Act, 1958, 1973_R_46.txt, 2011_M_49.txt
Jaora Sugar Mills Tatha Seth Govindram Sugar Mills (Upkramon Ka Arjan Aur Antaran) Adhiniyam, 1984
Madhya Pradesh Anugrahik Tatha Sevarth Nagad Anudan Sampati Adhiniyam, 1982
Madhya Pradesh Cycle-Rickshaw (Anugyaptiyon Ka Viniyaman) Act, 1984
Madhya Pradesh Niji Vidyalaya (Fees Tatha Sambandhit Vishayon Ka Viniyaman) Adhiniyam, 2017
Madhya Pradesh Co-operative Societies (Amendment) Act, 2017
Madhya Pradesh Vikraya Rashi Tatha Kraya Rashi Par Kar Adhiniyam, 1972
Madhya Pradesh Peya Jal Parirakshan Adhiniyam, 1986
Madhya Pradesh Uchcha Nyayalaya (Khand Nyayapeeth Ko Appeal) Adhiniyam, 2005, 2008_V_94.txt
Madhya Pradesh Vidhan Mandal Sadasya Nirharta Nivaran Adhiniyam, 1967
Madhya Pradesh Municipal Refuse (Conversion into Manure) Act, Samvat 2007
Indian Partnership (Madhya Pradesh Amendment) Act, 1998
Madhya Pradesh Sahakari Society (Punargathan Aur Nirman) Adhiniyam, 2000
Madhya Pradesh Cotton Control Act, 1954
Madhya Pradesh Suhayata Upkaram (Vishesh Upbandh) Adhiniyam, 1978
Madhya Bharat Zamindari Abolition Act, 1951, 1980_M_47.txt, 2008_S_585.txt, 2004_S_209.txt, 1999_D_58.txt, 2004_M_298.txt
Madhya Pradesh Extension of Laws Act, 1958, 1979_H_1.txt, 1964_B_19.txt
Madhya Pradesh Vanijya Fasal (Bhumi Par Kar) Adhiniyam 1966
Jawahar Lal Nehru Krishi Vishwa Vidyalaya Act, 1963
Madhya Pradesh Vritti Kar (Sanshodhan) Adhiniyam, 2013
Madhya Pradesh Homoeopathy Parishad Adhiniyam, 1976
Madhya Pradesh Co-operative Societies (Amendment) Act, 2012
Madhya Pradesh Kolahal Niyantran Adhiniyam, 1985
Madhya Pradesh Dharmadaya Funds Act, 1951
Madhya Pradesh Shram Kalyan Nidhi Adhiniyam, 1982
Madhya Bharat Local Authorities Loans Act, 1950
Madhya Pradesh Drugs (Control) Act, 1949
Madhya Pradesh Value Added Tax Act, 2002
Madhya Pradesh Prathamik, Middle School Tatha Madhyamik Shiksha (Pathya Pustakon Sambandhi Vyavastha) Act, 1973
Madhya Pradesh General Sales Tax (Second Amendment) Act, 1983
Madhya Pradesh Appropriation Act, 2017
Madhya Pradesh Vidhan Sabha Sadasya Vetan, Bhatta Tatha Pension (Sanshodhan) Adhiniyam, 2016
Madhya Pradesh General Sales Tax (Amendment) Act, 1986
Adjudication of Certain Claims of Cultivators Act, 1932
Madhya Pradesh Rajya Pashudhan Evam Kukkut Vikas Nigam Act, 1982
Madhya Pradesh Niji Vishwavidyalaya (Sthapana Avam Sanchalan) Sanshodhan Adhiniyam, 2017
Madhya Pradesh Niji Vishwavidyalaya (Sthapana Avam Sanchalan) Dwitiya Sanshodhan Adhiniyam, 2017
Madhya Pradesh Regulation of Waters Act, 1949
Madhya Pradesh Appropriation (No. 6) Act, 2016
Madhya Pradesh Refugees Rehabilitation (Loans) Act, 1949
Madhya Pradesh Vidhan Sabha Sachivaiaya Seva Adhiniyam, 1981
Madhya Pradesh Towns (Periphery) Control Act, 1960
Madhya Pradesh Adhyaksha Tatha Upadhyaksha (Vetan Tatha Bhatta) Act, 1972
Madhya Pradesh Rajkoshiya Uttardayitva Avam Budget Prabandhan (Sanshodhan) Adhiniyam, 2012
Madhya Pradesh Vas-Sthan Dakhalkar (Bhumiswami Adhikaron Ka Pradan Kiya Jana) Sanshodhan Adhiniyam, 2017
Rajiv Gandhi Proudyogiki Vishwavidyalaya (Sanshodhan) Adhiniyam, 2011
Madhya Pradesh Krishi Upaj Mandi Adhiniyam, 1972, 2004_N_116.txt, 2012_M_45.txt, 1977_S_126.txt, 2006_D_25.txt, 2008_K_216.txt, 1994_H_16.txt
Madhya Pradesh Avyaparik Nigam (Nirsan) Adhiniyam, 1998
Madhya Pradesh Atyavashyak Seva Sandharan Tatha Vichchinnata Nivaran Adhiniyam, 1979
Madhya Pradesh Niji Vyavsayik Shikshan Sanstha (Pravesh Ka Viniyaman Avam Shulk Ka Nirdharan) Sanshodhan Adhiniyam, 2013
Madhya Pradesh Dhan Parichalan Skeem (Pratishedh) Act, 1975
Madhya Pradesh Vinirdishta Bhrashta Acharan Nivaran Adhiniyam, 1982, 1996_A_49.txt
Madhya Pradesh Vanijyik Kar Adhiniyam, 1994, 2012_M_45.txt
Madhya Pradesh Gramo Me Ki Dakhalrahit Bhoomi (Vishesh Upabandh) Sanshodhan Adhiniyam, 2017
Madhya Pradesh Nagarpalik Vidhi (Sanshodhan) Adhiniyam, 2016
Madhya Pradesh Land Revenue Code, (Amendment and Validation) Act, 2017
Madhya Pradesh Maihar Sharda Devi Mela Act, 1998
Madhya Pradesh Lok Parisar (Bedakhali) Act, 1974
Madhya Pradesh Mantri (Vetan Tatha Bhatta) Sanshodhan Adhiniyam, 2016
Madhya Pradesh Madhyamik Shiksha Act, 1965
Madhya Pradesh General Sales Tax (Second Amendment) Act, 1976
Madhya Bharat Births, Deaths and Marriages Registration (Adoption) Act, 1953
Madhya Bharat Women's and Children's Institutions Licensing Act, 1954
United State of Gwalior, Indore and Malwa (Madhya Bharat) Prohibition of Associations Dangerous to Public Peace Act, 1949
Madhya Pradesh Sthaniya Kshetra Me Mal Ke Pravesh Par Kar Adhiniyam, 1976, 2000_S_547.txt, 2004_S_631.txt, 2016_S_244.txt, 1997_B_89.txt, 1999_U_154.txt
Madhya Pradesh Ceiling on Agricultural Holdings Act, 1960, 2017_S_426.txt, 1991_V_16.txt, 1994_S_21.txt, 1996_S_776.txt, 1994_S_20.txt
Madhya Pradesh Official Language Act, 1957
Madhya Pradesh Rajya Pichhada Varg Ayog Act, 1995
Madhya Pradesh Upcharyagriha Tatha Rujopchar Sambandhi Sthapanaye (Registrikaran Tatha Anugyapan) Adhiniyam, 1973
Madhya Pradesh Jagir Land Records Management (Validation) Act, 1961
Madhya Pradesh Highway Act, 1936
Vindya Pradesh Abolition of Jagirs and Land Reforms (Madhya Pradesh Amendment and Validation) Act, 1965
Madhya Pradesh Abolition of Proprietary Rights (Estates, Mahals, Alienated Lands) Act, 1950, 1959_S_59.txt, 1960_M_15.txt, 1958_S_27.txt, 1962_Y_3.txt, 1978_S_134.txt, 1963_M_38.txt, 1968_S_107.txt, 1969_S_164.txt, 1985_G_4.txt, 1962_Y_2.txt, 1962_S_19.txt, 1958_S_56.txt, 1985_T_32.txt, 1985_M_61.txt, 1994_K_65.txt, 1970_H_1.txt, 1996_S_167.txt
Madhya Pradesh Society Registrikaran Adhiniyam, 1973
Madhya Pradesh Luxury Tax Act, 1988
Madhya Pradesh Chikitsiya Shiksha Sanstha (Niyantran) Adhiniyam, 1973
Madhya Pradesh Madhyastham Adhikaran (Sanshodhan) Adhiniyam, 2016
Central Provinces Reclamation of Lands (Eradication of Kans) Act, 1948
Madhya Pradesh Local Authorities School Teachers (Absorption in Government Service) Act, 1963, 1976_S_183.txt, 1996_A_101.txt, 1979_L_10.txt
Madhya Pradesh Resettlement and Rehabilitation of Displaced Persons (Land Acquisition) Act, 1949
Madhya Bharat Sinhastha Mela Act, 1955
Madhya Pradesh Sarvajanik Sthan (Dharmik Bhawan Evam Gatividhiyon Ka Viniyaman) Adhiniyam, 2001
Madhya Pradesh Pariyojana Ke Karan Visthapit Vyakti (Punhsthapan) Adhiniyam, 1985
Madhya Pradesh Administration of Evacuee Property (Validation) Act, 1958
Madhya Pradesh Appropriation (No. 3) Act, 2016
Madhya Pradesh Panchayat Raj Avam Gram Swaraj (Dwitiya Sanshodhan) Adhiniyam, 2013
Madhya Pradesh Nagar Tatha Gram Nivesh (Sanshodhan) Adhiniyam, 2017
Madhya Pradesh Mantri (Vetan Tatha Bhatta) Sanshodhan Adhiniyam, 2017
Madhya Pradesh Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidayalaya Sansthan Act, 1990
Madhya Pradesh Nirashriton Avam Nirdhan Vyaktiyon Ki Sahayata Adhiniyam, 1970
Madhya Pradesh Vyavsayik Pariksha Mandal Adhiniyam, 2007, 2016_N_60.txt
Madhya Pradesh Upkar (Sanshodhan) Adhiniyam, 2011
Madhya Pradesh Resettlement of Displaced Land Holders (Land Acquisition) Act, 1954
Madhya Pradesh Vishwavidyalaya Adhiniyam, 1973, 2006_R_113.txt, 1995_D_131.txt, 1995_V_35.txt, 2013_M_47.txt
Madhya Pradesh Upkar Adhiniyam, 1981, 1991_S_2.txt, 2003_M_37.txt, 1996_S_995.txt
Madhya Pradesh Rajya Vitta Ayog (Sanshodhan) Adhiniyam, 2017
Madhya Pradesh Chechak Tika Act, 1968
Madhya Pradesh Vidhan Mandal Sadasya Nirhata Nivaran Adhiniyam, 1967
Madhya Pradesh Sahayata Upkram (Vishesh Upabandh) Nirsan Adhiniyam, 2017
Madhya Pradesh Sahakari Krishi Aur Gramin Vikas Bank Adhiniyam, 1999
Madhya Pradesh Profession Tax (Vritti Kar)(Sansodhan) (Adhiniyam) (Amendment) Act, 2008
Madhya Pradesh Shops and Establishments Act, 1958, 1987_S_444.txt
Madhya Pradesh Sthaniya Nidhi Sampariksha Adhiniyam, 1973
Madhya Pradesh Electricity Duty Act, 1949, 1999_G_77.txt, 1989_O_3.txt, 1995_B_95.txt, 2016_S_312.txt
Madhya Pradesh Ashaskiya Shikshan Sanstha Anudan Ka Pradaya Adhiniyam, 1978
Madhya Pradesh Entry Tax (Sthaniya Kshetra Me Mal Ke Pravesh Par Kar (Sanshodhan) Adhiniyam) (Amendment) Act, 2007
Madhya Pradesh Entertainments Duty and Advertisements Tax Act, 1936
Madhya Bharat Public Servants (Inquiries) Act, 1954
Madhya Pradesh Akrishik Jot Uchchatam Seema Act, 1981
Madhya Pradesh Sampatti Virupan Nivaran Adhiniyam, 1994
Madhya Pradesh Agrakraya Vidhi Nirasan Adhiniyam, 1968
Madhya Pradesh Aiyavashyak Seva Sandharan Tatha Vichchinnata Nivaran (Sanshodhan) Adhiniyam, 2013
Madhya Pradesh Rajya Mahila Ayog Act, 1995
Madhya Pradesh Samaj Ke Kamjor Vargon Ke Liye Vidhik Sahayata Tatha Vidhik Salah Adhiniyam, 1976
Madhya Pradesh General Sales Tax (Amendment) Act, 1988
Abolition of Jagirs and Land (Bhopal) Reforms Act, 1953
Madhya Pradesh Ceiling on Agricultural Holdings (Validation) Act, 1982
Madhya Pradesh Recognised Examinations Act, 1937
Madhya Pradesh Gram Nyayalaya Adhiniyam, 1996
Madhya Pradesh Lok Abhikaranon Ke Madhyam Se Bis Sutriya Karyakram Ka Karyanvayan Act, 1980
Madhya Pradesh Appropriation (No. 5) Act, 2016
Madhya Pradesh Gramin Rin Vimukti Adhiniyam, 1982
Madhya Pradesh Karon Ki Puranee Bakaya Rashi Ka Samadhan Adhiniyam, 2017
Madhya Pradesh Agricultural Warehouse Act, 1947
Madhya Pradesh Krishi Udhar Pravartan Tatha Prakiran Upabandha (Bank) Adhiniyam, 1972
